NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,Date,total
5599,15/9-F-12,24,253.179,105.947,168.115,12.015,36.73361,85.064,67.704,53.031,2503,362080,11,04-08-2006,2514
5599,15/9-F-12,24,251.716,105.961,167.475,11.704,37.12605,84.241,70.3,52.099,2551,369110,3,05-08-2006,2554
5599,15/9-F-12,24,245.816,106.015,166.583,14.003,44.88508,79.232,76.726,47.041,3606,515386,4,06-08-2006,3610
5599,15/9-F-12,22.17,245.887,105.994,166.338,12.633,41.21113,79.549,72.974,46.452,2859,407045,4,07-08-2006,2863
5599,15/9-F-12,18.29,242.49,106.039,166.233,14.488,45.30538,76.257,77.701,44.1,2847,405958,12,08-08-2006,2859
5599,15/9-F-12,24,241.212,106.048,165.771,14.167,46.17862,75.441,77.734,43.172,3653,520319,14,09-08-2006,3667
5599,15/9-F-12,24,239.903,106.049,165.249,14.585,46.37669,74.654,77.639,42.381,3629,514832,5,10-08-2006,3634
5599,15/9-F-12,24,240.836,106.013,164.537,13.868,44.14644,76.299,76.404,44.116,3390,509448,14,11-08-2006,3404
5599,15/9-F-12,24,237.613,106.048,164.527,14.33,46.80728,73.086,76.391,40.826,3576,507354,19,12-08-2006,3595
5599,15/9-F-12,24,239.53,106.03,164.524,13.187,43.36785,75.006,72.715,42.793,3175,456679,29,13-08-2006,3204
5599,15/9-F-12,24,238.215,106.032,164.213,13.597,45.0341,74.001,76.376,41.871,3371,481430,12,14-08-2006,3383
5599,15/9-F-12,24,236.522,106.046,164.051,13.928,46.55129,72.472,76.908,40.216,3512,497305,7,15-08-2006,3519
5599,15/9-F-12,24,236.111,106.053,164.052,14.034,46.62032,72.059,77.319,39.901,3627,518528,5,16-08-2006,3632
5599,15/9-F-12,24,235.135,106.064,164.013,14.164,47.28816,71.122,77.639,38.805,3607,511856,5,17-08-2006,3612
5599,15/9-F-12,24,234.697,106.063,163.754,14.022,47.31026,70.943,77.301,38.626,3320,470881,11,18-08-2006,3331
5599,15/9-F-12,24,234.165,106.062,163.415,13.827,47.34629,70.75,76.341,38.446,3594,509509,11,19-08-2006,3605
5599,15/9-F-12,24,241.525,105.955,164.494,11.016,36.54631,77.03,64.93,45.137,2464,360306,9,20-08-2006,2473
5599,15/9-F-12,24,233.892,106.044,163.274,12.816,47.0641,70.617,75.262,38.394,3377,477920,11,21-08-2006,3388
5599,15/9-F-12,22.33,242.246,105.921,163.306,10.826,36.34842,78.94,70,47.628,2127,295621,7,22-08-2006,2134
5599,15/9-F-12,24,239.516,105.951,162.371,11.827,40.82481,77.145,71.832,45.629,2726,387130,17,23-08-2006,2743
5599,15/9-F-12,24,239.485,105.951,162.414,12.024,40.82666,77.071,73.183,45.501,2719,386724,23,24-08-2006,2742
5599,15/9-F-12,24,239.48,105.951,162.299,12.087,40.82958,77.181,73.137,45.615,2714,385384,31,25-08-2006,2745
5599,15/9-F-12,24,239.417,105.952,162.2,11.956,40.84937,77.217,71.59,45.677,2720,387184,19,26-08-2006,2739
5599,15/9-F-12,24,239.167,105.952,162.23,11.815,40.91507,76.937,71.774,45.239,2740,390609,32,27-08-2006,2772
5599,15/9-F-12,24,238.341,105.972,162.538,12.305,41.85422,75.803,73.331,44.149,2825,400415,27,28-08-2006,2852
5599,15/9-F-12,24,238.302,105.968,162.358,12.261,41.78594,75.945,73.362,44.27,2828,399787,24,29-08-2006,2852
5599,15/9-F-12,24,238.36,105.971,162.438,12.281,41.78983,75.922,74.732,44.265,2829,399680,11,30-08-2006,2840
5599,15/9-F-12,24,238.336,105.974,162.247,12.269,41.8465,76.088,73.774,44.438,2825,400424,24,31-08-2006,2849
5599,15/9-F-12,24,238.346,105.975,162.307,12.152,41.82764,76.039,74.113,44.348,2825,400175,24,01-09-2006,2849
5599,15/9-F-12,24,238.306,105.974,162.273,12.133,41.82633,76.032,73.97,44.346,2832,400159,24,02-09-2006,2856
5599,15/9-F-12,19,235.449,105.988,163.436,10.871,43.57938,72.013,70.128,39.899,2520,359282,24,03-09-2006,2544
5599,15/9-F-12,24,239.876,105.975,162.71,11.931,40.26979,77.166,72.053,45.503,2714,382646,24,04-09-2006,2738
5599,15/9-F-12,24,240.737,105.95,162.291,11.454,39.72026,78.446,69.858,46.947,2664,377858,23,05-09-2006,2687
5599,15/9-F-12,24,241.078,105.951,162.37,11.5,39.54749,78.708,70.996,47.204,2653,375510,11,06-09-2006,2664
5599,15/9-F-12,24,234.771,106.046,162.717,11.306,46.54652,72.054,74.773,39.881,3421,489182,36,07-09-2006,3457
5599,15/9-F-12,24,235.276,106.061,162.784,13.268,45.94962,72.491,73.334,40.403,3363,479918,23,08-09-2006,3386
5599,15/9-F-12,24,234.731,106.074,162.894,13.412,46.54539,71.836,73.309,39.648,3426,490794,31,09-09-2006,3457
5599,15/9-F-12,24,234.09,106.094,163.029,13.522,47.30775,71.061,72.745,38.803,3525,504092,11,10-09-2006,3536
5599,15/9-F-12,25,233.665,106.112,163.381,13.812,47.94442,70.284,75.274,37.889,3837,547535,13,11-09-2006,3850
5599,15/9-F-12,24,233.867,106.118,163.46,13.814,47.80083,70.406,76.258,37.949,3622,526226,22,12-09-2006,3644
5599,15/9-F-12,24,234.185,106.121,163.447,13.825,47.51986,70.738,75.579,38.383,3728,534003,25,13-09-2006,3753
5599,15/9-F-12,23.17,238.978,106.066,163.852,12.463,40.55929,75.127,72.032,43.094,2823,405405,22,14-09-2006,2845
5599,15/9-F-12,24,235.708,106.088,163.243,12.93,46.26385,72.465,75.998,40.241,3471,,21,15-09-2006,3492
5599,15/9-F-12,24,234.494,106.097,163.198,13.601,46.82448,71.296,76.64,39.058,3516,499794,33,16-09-2006,3549
5599,15/9-F-12,22.5,238.283,106.053,164.152,12.414,41.04032,74.131,72.006,42.027,2758,388670,33,17-09-2006,2791
5599,15/9-F-12,24,230.617,106.134,164.82,12.813,54.13522,65.797,75.954,33.293,4443,632394,28,18-09-2006,4471
5599,15/9-F-12,24,224.533,106.257,166.69,14.775,63.6046,57.843,78.492,25.237,4939,720457,31,19-09-2006,4970
5599,15/9-F-12,24,223.53,106.291,167.205,14.917,65.91419,56.326,79.234,23.477,5124,738155,20,20-09-2006,5144
5599,15/9-F-12,24,222.953,106.309,166.992,14.813,66.81713,55.961,78.212,23.077,5188,734343,32,21-09-2006,5220
5599,15/9-F-12,24,222.612,106.318,,14.603,67.27832,55.836,76.152,22.942,5204,746223,38,22-09-2006,5242
5599,15/9-F-12,24,221.626,106.342,167.352,14.582,70.74367,54.274,76.206,21.302,5136,728626,43,23-09-2006,5179
5599,15/9-F-12,24,221.658,106.353,167.337,14.638,70.75831,54.321,77.011,21.333,5141,730423,38,24-09-2006,5179
5599,15/9-F-12,24,221.997,106.361,167.263,14.696,69.84177,54.734,,21.743,5114,725815,42,25-09-2006,5156
5599,15/9-F-12,24,222.583,106.363,167.058,14.718,68.19639,55.525,76.43,22.557,5060,719058,35,26-09-2006,5095
5599,15/9-F-12,24,222.715,106.371,167.158,14.753,68.21417,55.557,77.587,22.593,5077,720766,12,27-09-2006,5089
5599,15/9-F-12,24,222.86,106.378,167.564,14.906,68.20333,55.297,79.105,22.322,5065,722185,42,28-09-2006,5107
5599,15/9-F-12,24,222.987,106.385,167.359,14.915,68.23689,55.628,77.911,22.661,5084,723021,15,29-09-2006,5099
5599,15/9-F-12,24,223.157,106.393,167.369,14.876,68.26733,55.787,76.952,22.802,5106,726188,13,30-09-2006,5119
5599,15/9-F-12,24,223.43,106.398,167.463,14.89,67.78168,55.968,77.971,22.991,5097,725356,12,01-10-2006,5109
5599,15/9-F-12,24,223.445,106.401,167.579,14.895,67.73251,55.866,78.649,22.898,5082,724025,13,02-10-2006,5095
5599,15/9-F-12,24,223.517,106.406,167.407,14.892,66.33882,56.11,77.224,23.145,5077,723171,12,03-10-2006,5089
5599,15/9-F-12,24,223.428,106.408,167.473,14.815,67.76173,55.956,78.488,22.973,5074,724334,9,04-10-2006,5083
5599,15/9-F-12,24,221.755,106.414,167.895,14.725,72.56489,53.859,78.958,20.77,5223,744776,20,05-10-2006,5243
5599,15/9-F-12,23.88,222.21,106.418,167.63,14.727,70.34545,54.581,78.507,21.558,5117,729921,13,06-10-2006,5130
5599,15/9-F-12,18.29,228.074,106.338,167.7,12.152,60.75193,60.374,72.884,27.226,3554,505370,734,07-10-2006,4288
5599,15/9-F-12,24,223.64,106.423,167.59,14.863,67.74944,56.05,78.064,22.604,5034,721489,683,08-10-2006,5717
5599,15/9-F-12,24,226.084,106.395,166.524,14.881,62.84763,59.56,77.165,26.143,4831,687856,95,09-10-2006,4926
5599,15/9-F-12,24,224.082,106.41,167.13,14.849,65.97474,56.952,78.419,23.743,4971,715583,65,10-10-2006,5036
5599,15/9-F-12,24,223.72,106.432,167.698,14.994,67.96528,56.023,78.677,22.764,5063,726974,172,11-10-2006,5235
5599,15/9-F-12,24,223.325,106.453,168.21,15.097,70.48449,55.114,78.622,21.774,5146,739602,21,12-10-2006,5167
5599,15/9-F-12,24,223.083,106.471,168.498,15.064,72.35622,54.584,76.733,21.182,5200,750704,51,13-10-2006,5251
5599,15/9-F-12,24,243.631,106.256,165.052,13.059,42.02247,78.579,72.351,45.609,2897,398091,7,14-10-2006,2904
5599,15/9-F-12,24,230.675,106.389,168.032,13.892,62.31119,62.644,77.032,29.426,4853,706716,48,15-10-2006,4901
5599,15/9-F-12,24,225.876,106.496,169.783,15.567,70.24967,56.092,79.676,22.637,5256,756829,15,16-10-2006,5271
5599,15/9-F-12,24,228.741,106.486,169.399,15.389,66.29217,59.341,78.814,25.978,5095,738451,19,17-10-2006,5114
5599,15/9-F-12,24,228.337,106.505,170.561,15.295,70.49833,57.775,79.043,24.34,5276,763664,40,18-10-2006,5316
5599,15/9-F-12,24,227.373,106.536,170.584,15.862,70.10871,56.789,79.84,23.285,5333,771334,38,19-10-2006,5371
5599,15/9-F-12,24,227.922,106.545,170.235,15.726,69.73646,57.687,77.049,24.192,5435,783689,35,20-10-2006,5470
5599,15/9-F-12,24,230.111,106.536,169.731,15.634,65.06153,60.38,76.773,27.016,5209,749253,38,21-10-2006,5247
5599,15/9-F-12,24,230.258,106.546,170.741,16.013,66.46088,59.516,79.869,26.082,5292,764102,38,22-10-2006,5330
5599,15/9-F-12,24,231.712,106.541,171.29,16.192,66.66875,60.422,78.693,26.959,5323,770155,33,23-10-2006,5356
5599,15/9-F-12,24,233.127,106.533,171.114,16.253,64.09198,62.012,78.762,28.596,5242,715216,38,24-10-2006,5280
5599,15/9-F-12,24,233.027,106.529,171.342,16.274,64.53006,61.685,79.711,28.246,5278,730268,14,25-10-2006,5292
5599,15/9-F-12,24,233.361,106.536,171.492,16.309,64.69298,61.87,79.323,28.427,5286,766437,13,26-10-2006,5299
5599,15/9-F-12,24,235.819,106.516,170.849,16.175,61.63559,64.97,77.318,31.687,5126,740305,17,27-10-2006,5143
5599,15/9-F-12,24,234.939,106.53,171.167,16.248,62.64984,63.772,77.433,30.402,5240,757727,23,28-10-2006,5263
5599,15/9-F-12,24,235.414,106.537,171.409,16.138,62.66924,64.005,75.884,30.623,5282,760767,16,29-10-2006,5298
5599,15/9-F-12,24,236.036,106.545,171.787,16.294,62.66249,64.249,76.392,30.854,5303,766324,49,30-10-2006,5352
5599,15/9-F-12,24,236.534,106.551,172.046,16.504,62.79158,64.487,77.84,31.075,5271,770085,14,31-10-2006,5285
5599,15/9-F-12,24,236.966,106.56,172.455,16.595,63.25265,64.511,77.474,31.048,5301,777261,49,01-11-2006,5350
5599,15/9-F-12,24,237.538,106.567,173.023,16.812,63.25514,64.516,78.281,31,5338,782191,62,02-11-2006,5400
5599,15/9-F-12,24,238.352,106.574,173.416,16.91,63.24998,64.937,77.605,31.407,5377,785912,56,03-11-2006,5433
5599,15/9-F-12,24,238.973,106.58,173.811,17.095,63.32331,65.162,78.299,31.611,5387,787882,67,04-11-2006,5454
5599,15/9-F-12,24,239.685,106.586,174.401,17.099,63.34706,65.283,79.205,31.71,5417,793712,67,05-11-2006,5484
5599,15/9-F-12,24,240.388,106.592,174.619,17.272,63.3727,65.769,78.289,32.181,5472,797068,,06-11-2006,5472
5599,15/9-F-12,24,241.117,106.598,175.336,17.517,63.35065,65.781,80.293,32.177,5497,800167,68,07-11-2006,5565
5599,15/9-F-12,24,241.976,106.602,175.561,17.73,63.08526,66.415,80.225,32.814,5513,801713,14,08-11-2006,5527
5599,15/9-F-12,24,243.004,106.603,175.979,17.916,62.44119,67.024,80.917,33.434,5508,800808,14,09-11-2006,5522
5599,15/9-F-12,24,243.919,106.605,175.836,17.931,62.03865,68.083,80.193,34.519,5491,799405,14,10-11-2006,5505
5599,15/9-F-12,24,244.821,106.606,176.185,18.019,61.7554,68.637,80.275,35.069,5497,799580,20,11-11-2006,5517
5599,15/9-F-12,24,245.572,106.609,176.923,18.146,60.50302,68.649,80.931,35.033,5571,813071,22,12-11-2006,5593
5599,15/9-F-12,24,246.561,106.609,177.015,18.183,61.28419,69.547,80.223,35.95,5496,801586,15,13-11-2006,5511
5599,15/9-F-12,24,247.325,106.612,177.298,18.163,61.2049,70.026,79.659,36.423,5507,802974,15,14-11-2006,5522
5599,15/9-F-12,24,248.078,106.615,177.698,18.405,61.21606,70.38,80.215,36.741,5528,806227,17,15-11-2006,5545
5599,15/9-F-12,24,248.826,106.618,178.388,18.648,61.21766,70.438,80.991,36.762,5547,809027,15,16-11-2006,5562
5599,15/9-F-12,24,249.771,106.617,178.753,18.625,60.62755,71.018,81.061,37.351,5557,808293,41,17-11-2006,5598
5599,15/9-F-12,24,250.677,106.617,178.967,18.665,60.21567,71.709,80.947,38.047,5556,806596,13,18-11-2006,5569
5599,15/9-F-12,24,250.936,106.614,179.167,18.632,60.29822,71.769,80.97,38.076,5727,835981,88,19-11-2006,5815
5599,15/9-F-12,24,250.576,106.608,179.274,18.599,60.69575,71.302,80.897,37.603,5590,809543,13,20-11-2006,5603
5599,15/9-F-12,24,250.815,106.621,179.77,18.757,61.31431,71.045,80.731,37.309,5629,815241,26,21-11-2006,5655
5599,15/9-F-12,22,250.894,106.342,172.959,16.305,51.6073,77.935,74.771,44.564,4672,681104,27,22-11-2006,4699
5599,15/9-F-12,24,251.8457143,106.1827143,173.2242857,18.31,61.22542,72.045,80.325,38.244,5622,834503,26,23-11-2006,5648
5599,15/9-F-12,24,252.7974286,106.0234286,173.4895714,18.887,65.33767,68.489,80.225,34.512,5902,851132,15,24-11-2006,5917
5599,15/9-F-12,24,253.7491429,105.8641429,173.7548571,18.837,62.67664,71.645,79.659,37.667,5644,810727,14,25-11-2006,5658
5599,15/9-F-12,24,254.7008571,105.7048571,174.0201429,18.922,64.08093,70.184,77.89,36.254,5870,844193,16,26-11-2006,5886
5599,15/9-F-12,24,255.6525714,105.5455714,174.2854286,18.864,60.46817,73.3,77.529,39.55,5717,822490,15,27-11-2006,5732
5599,15/9-F-12,24,256.6042857,105.3862857,174.5507143,18.898,56.38311,77.676,77.703,44.193,5458,784575,15,28-11-2006,5473
5599,15/9-F-12,24,257.556,105.227,174.816,18.666,51.45374,82.739,79.693,49.585,5110,731457,44,29-11-2006,5154
5599,15/9-F-12,24,260.667,106.576,179.307,19.098,52.76798,81.36,81.096,48.075,5268,753891,37,30-11-2006,5305
5599,15/9-F-12,24,261.669,106.574,178.825,18.837,52.00658,82.843,78.97,49.639,4526,651055,0,01-12-2006,4526
5599,15/9-F-12,24,262.387,106.576,178.875,18.57,51.76695,83.512,77.795,50.318,4385,630122,0,02-12-2006,4385
5599,15/9-F-12,24,264.159,106.565,178.687,18.474,50.13891,85.473,77.759,52.339,4235,619822,0,03-12-2006,4235
5599,15/9-F-12,24,263.941,106.58,179.304,18.725,51.30181,84.638,78.365,51.445,4352,627031,0,04-12-2006,4352
5599,15/9-F-12,24,264.029,106.594,179.765,19.033,51.79296,84.264,77.959,51.016,4426,635623,0,05-12-2006,4426
5599,15/9-F-12,24,265.177,106.59,179.626,19.033,50.83468,85.551,78.58,52.382,4299,618234,0,06-12-2006,4299
5599,15/9-F-12,23.15,266.663,106.581,179.596,18.635,47.84756,87.067,77.342,54.007,4124,593845,0,07-12-2006,4124
5599,15/9-F-12,23.68,266.423,,180.254,17.213,49.86984,86.169,76.235,53.08,4351,671066,0,08-12-2006,4351
5599,15/9-F-12,24,265.456,106.599,180.73,18.879,51.99413,84.726,79.716,51.458,4499,646278,0,09-12-2006,4499
5599,15/9-F-12,24,266.077,106.605,180.893,19.103,51.80502,85.185,79.979,51.856,,653051,0,10-12-2006,0
5599,15/9-F-12,24,266.583,106.616,181.1,19.04,51.79489,85.484,79.341,52.193,4495,644233,0,11-12-2006,4495
5599,15/9-F-12,24,267.38,106.618,181.143,18.942,51.38528,86.237,79.372,53.003,4425,635969,0,12-12-2006,4425
5599,15/9-F-12,24,267.932,106.619,181.296,,51.34268,86.636,79.232,53.406,4425,636018,0,13-12-2006,4425
5599,15/9-F-12,24,267.256,106.635,182.535,19.388,53.13363,84.72,80.721,51.348,4967,720845,0,14-12-2006,4967
5599,15/9-F-12,24,264.552,106.665,183.928,19.548,56.4563,80.624,80.418,47.033,5586,823507,0,15-12-2006,5586
5599,15/9-F-12,24,267.99,106.609,181.242,18.768,51.02972,86.747,78.753,53.581,4398,629756,0,16-12-2006,4398
5599,15/9-F-12,24,268.414,106.611,181.48,18.779,51.03915,86.935,78.417,53.777,4388,629044,0,17-12-2006,4388
5599,15/9-F-12,24,267.333,106.639,182.772,19.156,53.20937,84.561,79.203,51.215,5225,756467,0,18-12-2006,5225
5599,15/9-F-12,24,268.745,106.618,181.908,18.962,51.12604,86.836,78.645,53.646,4402,629467,0,19-12-2006,4402
5599,15/9-F-12,24,269.177,106.62,182.011,18.941,51.14965,87.166,78.081,53.945,4422,631333,0,20-12-2006,4422
5599,15/9-F-12,24,266.807,106.677,184.247,19.518,55.02495,82.56,80.887,48.994,5438,799783,0,21-12-2006,5438
5599,15/9-F-12,24,269.252,106.62,182.492,19.337,51.27967,86.76,81.407,53.5,4488,640815,0,22-12-2006,4488
5599,15/9-F-12,24,269.522,106.623,182.586,19.374,51.32802,86.935,81.21,53.659,4430,635863,0,23-12-2006,4430
5599,15/9-F-12,15.84,271.944,106.604,181.872,19.097,47.92887,90.072,80.213,57.031,2738,391983,0,24-12-2006,2738
5599,15/9-F-12,21.83,270.941,106.628,183.489,18.689,51.28212,87.452,81.019,54.152,4189,596271,0,25-12-2006,4189
5599,15/9-F-12,24,274.47,106.58,182.128,19.254,47.63367,92.343,80.566,59.353,4259,607654,0,26-12-2006,4259
5599,15/9-F-12,24,271.884,106.622,183.299,19.934,50.5802,88.586,81.56,55.349,4393,656413,0,27-12-2006,4393
5599,15/9-F-12,24,272.014,106.631,183.572,19.97,50.85285,88.442,81.45,55.213,4431,636708,0,28-12-2006,4431
5599,15/9-F-12,24,272.425,106.636,183.784,19.906,50.8748,88.641,81.471,55.408,4498,640120,0,29-12-2006,4498
5599,15/9-F-12,22,275.662,106.591,183.41,17.639,45.4927,92.252,78.17,60.04,3945,559545,0,30-12-2006,3945
5599,15/9-F-12,24,273.914,106.625,183.439,19.818,49.79176,90.475,80.727,57.379,4331,611414,0,31-12-2006,4331
5599,15/9-F-12,24,275.2,106.608,183.249,19.862,48.75859,91.951,81.109,58.944,4221,600565,0,01-01-2007,4221
5599,15/9-F-12,22.64,276.118,106.612,184.026,18.466,47.31098,92.092,79.581,59.082,4057,575669,0,02-01-2007,4057
5599,15/9-F-12,24,274.275,106.651,184.591,20.213,50.82152,89.683,81.63,56.452,4479,637411,0,03-01-2007,4479
5599,15/9-F-12,24,275.126,106.645,184.602,20.452,50.25471,90.524,82.101,57.35,4436,629921,0,04-01-2007,4436
5599,15/9-F-12,24,275.62,106.646,184.789,20.382,50.1816,90.831,82.231,57.652,4434,628409,0,05-01-2007,4434
5599,15/9-F-12,24,275.99,106.651,184.885,20.325,50.22592,91.104,81.611,57.93,4440,628915,0,06-01-2007,4440
5599,15/9-F-12,24,283.525,106.523,182.571,17.113,41.98632,100.954,76.216,68.068,3876,553168,0,07-01-2007,3876
5599,15/9-F-12,24,277.312,106.662,185.647,20.296,50.3375,91.666,81.769,58.445,4536,643689,0,08-01-2007,4536
5599,15/9-F-12,24,277.706,106.666,185.85,20.516,50.28252,91.856,82.106,58.636,4498,636959,0,09-01-2007,4498
5599,15/9-F-12,24,278.002,106.67,185.925,20.342,50.32883,92.077,81.913,58.852,4487,639993,0,10-01-2007,4487
5599,15/9-F-12,22,281.634,106.619,184.845,18.065,45.39998,96.789,77.045,63.896,4036,576611,0,11-01-2007,4036
5599,15/9-F-12,24,279.868,106.67,186.114,18.232,49.45753,93.753,81.262,60.602,4422,630101,0,12-01-2007,4422
5599,15/9-F-12,24,280.483,106.669,186.167,18.984,49.20211,94.316,82.048,61.185,4360,623045,0,13-01-2007,4360
5599,15/9-F-12,24,280.684,106.677,186.158,19.029,49.40652,94.526,81.189,61.385,4433,628758,0,14-01-2007,4433
5599,15/9-F-12,24,280.736,106.69,186.472,19.075,49.85503,94.264,80.306,61.062,4449,635770,0,15-01-2007,4449
5599,15/9-F-12,24,280.419,106.709,187.375,19.401,50.75903,93.044,81.071,59.709,4593,653794,0,16-01-2007,4593
5599,15/9-F-12,24,280.914,106.713,187.249,19.347,49.46572,93.664,80.383,60.35,4638,658570,0,17-01-2007,4638
5599,15/9-F-12,24,281.558,106.704,186.998,18.932,49.90172,94.56,79.281,61.322,4474,634594,0,18-01-2007,4474
5599,15/9-F-12,11.17,283.357,106.688,187.138,16.067,47.95769,96.219,79.643,63.256,2441,347738,0,19-01-2007,2441
5599,15/9-F-12,24,286.416,,185.961,16.154,45.16791,100.455,79.797,67.575,4366,624326,0,20-01-2007,4366
,15/9-F-12,24,293.23,106.489,182.229,15.541,39.79281,111.001,76.801,78.629,3361,481719,0,21-01-2007,3361
5599,15/9-F-12,24,286.874,106.58,185.46,16.072,45.9951,101.414,77.095,68.479,4021,577223,0,22-01-2007,4021
5599,15/9-F-12,18.53,276.897,106.799,190.707,13.805,55.0593,86.19,81.436,52.33,4197,607750,0,23-01-2007,4197
5599,15/9-F-12,21.23,277.642,106.774,190.587,13.64,55.1475,87.055,82.125,53.281,4693,653842,0,24-01-2007,4693
5599,15/9-F-12,23.5,283.715,106.624,185.796,14.403,43.69805,97.919,76.756,64.662,5414,755860,0,25-01-2007,5414
5599,15/9-F-12,24,276.295,106.693,186.982,15.758,52.27697,89.313,80.821,56.314,4870,680831,0,26-01-2007,4870
5599,15/9-F-12,19.94,276.741,106.662,187.615,15.462,45.52175,89.126,80.08,56.128,3677,529095,0,27-01-2007,3677
5599,15/9-F-12,0,299.454,105.184,261.307,1.787,0,,13.141,38.139,0,0,0,28-01-2007,0
5599,15/9-F-12,6.5,294.426,104.914,216.3,1.448,32.5,78.127,20.081,68.012,614,84480,0,29-01-2007,614
5599,15/9-F-12,13,290.408,105.89,205.126,4.881,36.1,85.282,49.366,59.013,1409,193532,0,30-01-2007,1409
5599,15/9-F-12,0,294.899,104.777,259.544,1.04,0,35.354,17.091,28.12,0,0,0,31-01-2007,0
5599,15/9-F-12,22.14,270.117,106.481,181.09,8.219,47.3409,89.028,74.383,56.794,3449,483224,0,01-02-2007,3449
5599,15/9-F-12,24,265.693,,180.544,12.557,50.70707,85.149,80.432,52.788,4322,604989,0,02-02-2007,4322
5599,15/9-F-12,24,261.606,105.868,179.016,12.982,51.37017,82.59,79.133,50.423,4218,588505,0,03-02-2007,4218
5599,15/9-F-12,24,259.886,106.546,180.482,13.263,53.82318,79.404,81.401,46.903,4441,620587,0,04-02-2007,4441
5599,15/9-F-12,24,258.143,106.521,179.637,12.982,53.94449,78.506,81.137,46.027,4438,619261,0,05-02-2007,4438
5599,15/9-F-12,24,256.314,106.494,178.768,12.643,53.95206,77.545,80.729,45.082,4418,605817,0,06-02-2007,4418
5599,15/9-F-12,24,254.476,106.47,177.822,12.31,53.98404,76.654,80.408,44.235,4353,607634,0,07-02-2007,4353
5599,15/9-F-12,4.19,257.13,106.437,175.439,11.899,45.01147,81.691,76.922,49.996,724,103202,0,08-02-2007,724
5599,15/9-F-12,0,279.237,104.784,266.844,1.04,0,12.393,5.91,11.702,0,0,0,09-02-2007,0
5599,15/9-F-12,0,279.612,104.496,261.18,0.677,0,18.431,5.713,18.044,0,0,0,10-02-2007,0
5599,15/9-F-12,0,279.901,104.325,208.875,0.519,0,71.026,5.502,70.959,0,0,0,11-02-2007,0
5599,15/9-F-12,0,188.803,69.951,109.578,0.316,0,79.224,3.676,79.187,0,0,0,12-02-2007,0
5599,15/9-F-12,6.14,275.054,105.977,176.32,1.363,25.9445,98.734,47.61,65.983,456,55070,0,13-02-2007,456
5599,15/9-F-12,24,253.872,106.478,179.592,7.991,56.99216,74.28,77.543,41.306,4922,716135,0,14-02-2007,4922
5599,15/9-F-12,24,250.437,106.536,180.44,11.056,60.94874,69.997,81.068,36.905,5288,747833,0,15-02-2007,5288
